transaction_id,customer_id,amount,payment_method,location,device_type,new_device,location_change,transactions_last_hour,account_age_days,previous_fraud_count,fraud
TXN101267,CUST4850,5913.28,Card,Kolkata,Mobile,0,0,1,421,0,0
TXN101268,CUST4807,3708.38,Card,Pune,Mobile,0,0,1,466,0,0
TXN101269,CUST3776,10604.56,Card,Hyderabad,Mobile,0,0,0,1083,0,0
TXN101270,CUST2931,2413.58,UPI,Bangalore,Desktop,0,0,0,40,0,0
TXN101271,CUST2696,4392.53,UPI,Pune,Mobile,0,0,1,258,0,0
TXN101272,CUST2219,7221.38,Card,Jaipur,Desktop,0,1,3,87,0,0
TXN101273,CUST3097,4131.28,UPI,Chennai,Mobile,0,0,1,17,0,0
TXN101274,CUST2382,6168.76,Card,Hyderabad,Mobile,0,0,0,292,0,0
TXN101275,CUST3431,5717.26,Card,Bangalore,Mobile,0,0,2,348,0,0
TXN101276,CUST3774,531.68,NetBanking,Bangalore,Tablet,0,0,0,248,0,0
TXN101277,CUST1061,13219.67,NetBanking,Hyderabad,Desktop,0,0,0,15,0,0
TXN101278,CUST4893,5500.86,Card,Mumbai,Mobile,1,1,1,5,0,0
TXN101279,CUST4741,14188.97,Wallet,Bangalore,Mobile,0,1,1,411,0,0
TXN101280,CUST3417,405.91,UPI,Jaipur,Mobile,0,1,2,722,3,1
TXN101281,CUST3645,63508.62,Card,Chennai,Tablet,1,0,2,442,1,1
TXN101282,CUST3218,3141.67,UPI,Kolkata,Mobile,0,0,2,90,0,0
TXN101283,CUST2988,8290.18,NetBanking,Delhi,Mobile,0,0,1,79,0,0
TXN101284,CUST2160,13685.0,Card,Jaipur,Mobile,1,1,2,14,0,0
TXN101285,CUST3323,2875.66,Wallet,Delhi,Mobile,0,0,2,463,0,0
TXN101286,CUST3851,1684.45,NetBanking,Delhi,Desktop,1,0,1,102,0,0
TXN101287,CUST3946,1615.35,Wallet,Jaipur,Desktop,0,1,3,110,0,1
TXN101288,CUST2923,2624.8,NetBanking,Hyderabad,Mobile,0,0,1,112,0,0
TXN101289,CUST3874,1076.79,NetBanking,Hyderabad,Mobile,0,0,1,357,0,0
TXN101290,CUST1334,17581.61,Card,Bangalore,Tablet,0,0,4,573,0,0
TXN101291,CUST3808,574.02,Card,Delhi,Tablet,0,0,3,624,0,0
TXN101292,CUST4661,400.23,Card,Delhi,Mobile,0,0,0,276,0,0
TXN101293,CUST2153,11638.31,Card,Pune,Desktop,0,0,2,513,0,0
TXN101294,CUST4101,1685.33,UPI,Mumbai,Desktop,1,0,1,11,2,1
TXN101295,CUST1666,11110.72,UPI,Delhi,Mobile,0,0,2,299,0,0
TXN101296,CUST4595,1295.83,Card,Mumbai,Mobile,0,1,1,332,0,0
TXN101297,CUST2987,651.73,UPI,Chennai,Mobile,0,0,1,927,1,1
TXN101298,CUST3805,823.85,Card,Kolkata,Mobile,0,0,1,323,0,0
TXN101299,CUST4552,2235.35,Card,Mumbai,Desktop,0,0,1,75,0,0
TXN101300,CUST1941,1675.11,UPI,Pune,Mobile,0,0,1,200,0,0
TXN101301,CUST1133,5910.32,Wallet,Chennai,Mobile,0,0,2,217,0,0
TXN101302,CUST1431,2172.55,Wallet,Bangalore,Mobile,0,1,1,144,0,0
TXN101303,CUST1407,1708.77,Card,Pune,Tablet,0,0,1,158,0,0
TXN101304,CUST1840,8016.96,UPI,Kolkata,Mobile,0,0,0,529,0,0
TXN101305,CUST4323,9528.41,Wallet,Hyderabad,Mobile,0,0,5,190,0,0
TXN101306,CUST4192,2638.33,Card,Mumbai,Desktop,0,1,2,158,0,0
TXN101307,CUST4582,5479.21,Wallet,Bangalore,Desktop,0,0,1,219,0,0
TXN101308,CUST2125,5520.42,NetBanking,Bangalore,Mobile,0,0,1,57,0,0
TXN101309,CUST1833,1730.89,Card,Jaipur,Desktop,0,1,1,164,0,0
TXN101310,CUST4899,7096.27,Card,Jaipur,Mobile,1,0,0,194,0,0
TXN101311,CUST3444,6025.09,Card,Hyderabad,Mobile,0,0,2,423,0,0
TXN101312,CUST1816,2284.75,Card,Delhi,Tablet,0,0,1,1090,0,0
TXN101313,CUST2819,1961.17,Card,Kolkata,Mobile,0,0,2,1066,0,0
TXN101314,CUST3203,1769.18,Wallet,Jaipur,Mobile,0,0,0,499,0,0
TXN101315,CUST1467,42514.15,Card,Chennai,Mobile,0,0,0,210,0,0
TXN101316,CUST3495,1585.28,Card,Hyderabad,Mobile,0,0,0,203,1,0
TXN101317,CUST1272,1187.08,Card,Bangalore,Tablet,0,0,0,271,0,0
TXN101318,CUST1552,1320.73,Card,Bangalore,Mobile,0,0,1,168,1,0
TXN101319,CUST2017,1360.76,UPI,Mumbai,Mobile,0,0,1,232,0,0
TXN101320,CUST3947,966.87,Card,Kolkata,Mobile,0,0,2,213,0,0
TXN101321,CUST3058,1623.32,UPI,Kolkata,Desktop,0,0,1,498,0,0
TXN101322,CUST4935,883.92,Card,Delhi,Mobile,0,0,1,343,0,0
TXN101323,CUST2347,7556.64,Card,Pune,Mobile,0,0,0,1162,0,0
TXN101324,CUST3478,14261.9,Card,Kolkata,Mobile,0,1,0,215,0,0
TXN101325,CUST1699,24976.7,UPI,Jaipur,Desktop,1,0,0,367,2,0
TXN101326,CUST3734,660.12,Wallet,Kolkata,Mobile,1,1,0,50,0,0
TXN101327,CUST2360,4713.21,UPI,Chennai,Mobile,0,0,1,133,0,0
TXN101328,CUST2744,3638.41,UPI,Jaipur,Mobile,0,0,1,320,0,0
TXN101329,CUST3812,1556.54,Wallet,Kolkata,Mobile,0,0,3,496,2,0
TXN101330,CUST1581,3336.33,UPI,Mumbai,Mobile,0,0,1,1265,0,0
TXN101331,CUST3701,3310.53,UPI,Kolkata,Mobile,0,0,2,607,0,1
TXN101332,CUST2105,331.54,UPI,Kolkata,Desktop,0,0,0,134,0,0
TXN101333,CUST2271,2885.64,UPI,Jaipur,Mobile,0,0,1,104,0,0
TXN101334,CUST1202,757.18,Card,Bangalore,Mobile,0,0,3,177,0,0
TXN101335,CUST4377,429.54,UPI,Jaipur,Tablet,0,0,1,56,0,0
TXN101336,CUST3232,2275.35,NetBanking,Mumbai,Mobile,0,0,2,165,0,0
TXN101337,CUST3723,3941.32,UPI,Bangalore,Mobile,0,0,3,290,0,0
TXN101338,CUST1085,1348.12,Card,Delhi,Desktop,0,0,1,474,0,0
TXN101339,CUST4614,9150.52,Card,Kolkata,Mobile,0,0,1,85,0,0
TXN101340,CUST1387,9353.97,UPI,Pune,Desktop,0,0,2,489,0,0
TXN101341,CUST4041,14118.22,Card,Pune,Desktop,0,0,0,523,0,0
TXN101342,CUST2458,7714.66,UPI,Bangalore,Desktop,0,0,3,441,0,0
TXN101343,CUST1183,2277.03,UPI,Pune,Mobile,0,0,1,240,2,1
TXN101344,CUST3916,8941.04,Card,Bangalore,Mobile,0,0,1,530,0,0
TXN101345,CUST3447,6053.39,Card,Bangalore,Mobile,0,0,1,106,0,0
TXN101346,CUST1358,1500.23,Card,Pune,Mobile,0,1,1,79,0,0
TXN101347,CUST4938,933.84,Card,Pune,Mobile,0,0,2,1095,1,0
TXN101348,CUST4039,809.3,UPI,Bangalore,Tablet,0,0,1,288,0,0
TXN101349,CUST4908,2279.32,UPI,Bangalore,Desktop,1,0,1,666,0,0
TXN101350,CUST2289,7591.08,Wallet,Hyderabad,Mobile,0,0,0,10,0,1
TXN101351,CUST4996,3946.59,UPI,Delhi,Desktop,1,0,1,703,1,0
TXN101352,CUST3820,14898.6,NetBanking,Hyderabad,Mobile,0,0,1,524,0,0
TXN101353,CUST2470,20589.56,NetBanking,Chennai,Mobile,0,0,0,41,0,0
TXN101354,CUST3654,18536.84,UPI,Hyderabad,Mobile,0,0,2,404,0,0
TXN101355,CUST3236,11906.09,Card,Pune,Mobile,1,1,0,93,0,1
TXN101356,CUST2157,1950.88,UPI,Jaipur,Desktop,0,0,2,478,0,0
TXN101357,CUST2747,12874.04,UPI,Bangalore,Mobile,0,0,1,389,0,0
TXN101358,CUST4643,221.14,Wallet,Delhi,Mobile,0,0,1,455,0,0
TXN101359,CUST2423,5817.45,UPI,Chennai,Desktop,0,0,0,541,0,0
TXN101360,CUST2706,1342.36,NetBanking,Pune,Mobile,0,0,2,118,0,0
TXN101361,CUST2862,11117.91,Card,Jaipur,Desktop,0,0,1,354,0,0
TXN101362,CUST2491,4846.22,UPI,Mumbai,Mobile,0,0,1,437,0,0
TXN101363,CUST3614,4572.07,UPI,Bangalore,Mobile,0,0,2,331,0,0
TXN101364,CUST1411,4841.82,UPI,Jaipur,Tablet,0,0,3,196,0,0
TXN101365,CUST2846,4626.52,UPI,Jaipur,Desktop,0,0,1,1131,0,0
TXN101366,CUST4992,8618.97,Card,Kolkata,Tablet,0,0,1,31,1,0
TXN101367,CUST4438,2175.35,UPI,Delhi,Mobile,0,0,0,820,0,0
TXN101368,CUST3780,502.84,UPI,Pune,Mobile,0,0,2,753,0,0
TXN101369,CUST3499,2795.96,Wallet,Bangalore,Mobile,0,0,1,207,0,0
TXN101370,CUST3646,2225.55,Wallet,Hyderabad,Mobile,0,0,2,870,0,0
TXN101371,CUST1523,917.6,UPI,Chennai,Desktop,0,0,0,766,0,0
TXN101372,CUST4256,3484.76,UPI,Jaipur,Mobile,0,0,1,523,0,0
TXN101373,CUST4055,1161.02,Card,Pune,Mobile,0,1,2,248,0,0
TXN101374,CUST3574,6845.34,Card,Chennai,Tablet,0,0,1,27,0,0
TXN101375,CUST1152,4047.85,Card,Jaipur,Desktop,0,1,1,905,0,0
TXN101376,CUST2429,35726.1,Card,Bangalore,Mobile,0,0,0,228,1,0
TXN101377,CUST2755,20333.71,Card,Mumbai,Desktop,1,0,1,213,0,0
TXN101378,CUST1005,4871.86,Card,Chennai,Mobile,0,0,1,70,0,0
TXN101379,CUST1613,15532.52,Card,Hyderabad,Desktop,0,0,0,320,0,0
TXN101380,CUST3360,725.59,NetBanking,Delhi,Mobile,0,0,1,422,0,0
TXN101381,CUST2894,6602.59,Card,Kolkata,Desktop,0,0,5,810,0,0
TXN101382,CUST3151,2759.48,Card,Mumbai,Desktop,0,0,1,310,1,1
TXN101383,CUST1235,23266.98,Card,Kolkata,Mobile,1,0,3,490,0,0
TXN101384,CUST4782,1034.99,Card,Mumbai,Desktop,0,0,2,183,0,0
TXN101385,CUST2882,1883.92,NetBanking,Pune,Desktop,0,0,0,83,0,0
TXN101386,CUST3483,4870.9,Card,Bangalore,Mobile,0,1,2,1117,0,0
TXN101387,CUST3167,3474.97,UPI,Mumbai,Mobile,1,0,2,7,1,1
TXN101388,CUST3791,739.27,Card,Bangalore,Tablet,0,0,0,65,0,0
TXN101389,CUST1802,1273.94,UPI,Mumbai,Desktop,1,0,0,17,0,0
TXN101390,CUST2303,1297.95,Card,Bangalore,Mobile,0,0,0,190,0,0
TXN101391,CUST4302,1795.1,NetBanking,Kolkata,Mobile,0,0,0,10,0,0
TXN101392,CUST3727,6001.16,UPI,Chennai,Mobile,0,0,0,1849,1,0
TXN101393,CUST4440,745.13,UPI,Delhi,Tablet,0,0,2,319,0,0
TXN101394,CUST2132,5460.04,NetBanking,Jaipur,Desktop,0,0,1,1,0,0
TXN101395,CUST2321,4065.73,Wallet,Pune,Desktop,0,0,1,397,0,0
TXN101396,CUST1721,11134.6,UPI,Jaipur,Desktop,0,0,2,92,2,1
TXN101397,CUST4494,3480.9,Card,Pune,Mobile,0,0,0,492,1,0
TXN101398,CUST1229,7524.84,Card,Delhi,Desktop,0,0,2,350,0,0
TXN101399,CUST2436,5373.4,Card,Kolkata,Desktop,0,0,1,813,0,0
TXN101400,CUST3577,4862.29,Card,Bangalore,Mobile,0,0,2,297,0,0
TXN101401,CUST1611,821.52,UPI,Chennai,Mobile,0,0,0,155,0,0
TXN101402,CUST2274,12978.88,UPI,Kolkata,Desktop,0,0,2,754,0,0
TXN101403,CUST3182,2705.98,Card,Delhi,Tablet,0,0,0,267,0,0
TXN101404,CUST1924,19449.79,Card,Mumbai,Desktop,0,1,2,846,0,0
TXN101405,CUST2866,15852.39,UPI,Pune,Mobile,0,0,4,146,0,0
TXN101406,CUST4114,3155.35,Card,Delhi,Desktop,0,0,2,949,0,0
TXN101407,CUST1229,10627.12,Card,Mumbai,Tablet,0,0,1,253,0,0
TXN101408,CUST1815,11616.31,Wallet,Delhi,Mobile,0,0,2,240,0,0
TXN101409,CUST4645,10275.87,NetBanking,Pune,Mobile,0,0,1,120,0,0
TXN101410,CUST4871,785.71,Card,Pune,Mobile,0,0,3,157,0,0
TXN101411,CUST2503,17410.82,Card,Bangalore,Mobile,0,0,0,97,0,0
TXN101412,CUST2500,4912.17,UPI,Bangalore,Mobile,0,0,0,197,1,0
TXN101413,CUST3138,20452.04,UPI,Hyderabad,Mobile,0,1,0,888,0,0
TXN101414,CUST1182,2812.2,NetBanking,Delhi,Tablet,1,1,0,642,2,1
TXN101415,CUST3946,7128.63,NetBanking,Kolkata,Mobile,0,0,2,618,0,0
TXN101416,CUST3259,1512.4,Card,Kolkata,Mobile,1,0,3,263,0,1
TXN101417,CUST3449,594.59,Card,Delhi,Mobile,0,0,2,1040,0,0
TXN101418,CUST4124,6108.33,Card,Mumbai,Mobile,1,1,1,109,2,1
TXN101419,CUST2263,6507.95,UPI,Kolkata,Mobile,0,0,1,149,0,0
TXN101420,CUST1219,17238.22,NetBanking,Jaipur,Mobile,0,0,0,64,0,0
TXN101421,CUST4793,3041.88,Card,Pune,Mobile,0,0,1,1063,0,0
TXN101422,CUST1925,2000.38,Wallet,Hyderabad,Desktop,0,0,0,583,0,0
TXN101423,CUST3974,1527.19,UPI,Pune,Desktop,0,0,2,303,0,0
TXN101424,CUST2008,10236.22,UPI,Bangalore,Mobile,0,0,0,59,0,0
TXN101425,CUST2820,748.85,Card,Pune,Tablet,0,0,0,257,0,0
TXN101426,CUST1847,1797.14,NetBanking,Hyderabad,Mobile,0,0,0,441,0,0
TXN101427,CUST2736,4460.3,UPI,Chennai,Desktop,0,0,1,487,0,0
TXN101428,CUST1585,20022.62,Card,Jaipur,Desktop,0,0,0,379,0,0
TXN101429,CUST1773,1446.92,Card,Chennai,Desktop,0,0,1,480,2,0
TXN101430,CUST4550,4549.69,NetBanking,Bangalore,Mobile,0,0,0,91,0,0
TXN101431,CUST1534,11958.09,UPI,Kolkata,Desktop,0,0,0,334,0,0
TXN101432,CUST2638,7254.27,UPI,Mumbai,Mobile,0,0,0,444,0,0
TXN101433,CUST2936,7160.86,UPI,Mumbai,Mobile,0,1,1,341,3,1
TXN101434,CUST1452,4138.66,Card,Mumbai,Mobile,1,0,1,22,2,1
TXN101435,CUST2397,5507.59,UPI,Bangalore,Desktop,1,0,0,179,0,0
TXN101436,CUST4832,2323.73,NetBanking,Delhi,Desktop,0,0,3,86,0,0
TXN101437,CUST4485,5331.12,Wallet,Delhi,Desktop,0,0,0,712,3,0
TXN101438,CUST1352,11412.51,UPI,Chennai,Desktop,0,0,2,240,0,0
TXN101439,CUST3953,9566.04,Card,Kolkata,Mobile,1,0,0,139,0,0
TXN101440,CUST2270,1148.4,UPI,Chennai,Desktop,0,0,1,1262,0,0
TXN101441,CUST1980,5876.32,Card,Chennai,Desktop,0,0,1,1220,0,1
TXN101442,CUST2908,13556.36,UPI,Chennai,Desktop,0,0,1,1173,0,1
TXN101443,CUST3043,1257.44,Wallet,Pune,Desktop,0,0,3,1622,0,0
TXN101444,CUST3773,1437.7,Card,Chennai,Mobile,0,1,1,218,0,0
TXN101445,CUST2863,1651.89,UPI,Jaipur,Mobile,0,0,2,114,0,0
TXN101446,CUST2366,3748.9,UPI,Jaipur,Tablet,0,0,2,366,0,0
TXN101447,CUST1542,2241.16,Card,Chennai,Mobile,1,1,2,49,1,1
TXN101448,CUST2078,1731.36,NetBanking,Delhi,Mobile,0,0,0,253,1,0
TXN101449,CUST1733,14472.05,Card,Kolkata,Desktop,0,0,1,241,1,1
TXN101450,CUST3318,6656.81,NetBanking,Bangalore,Desktop,0,0,2,152,0,0
TXN101451,CUST3317,78961.65,NetBanking,Jaipur,Desktop,0,0,2,329,0,0
TXN101452,CUST3001,870.72,Card,Delhi,Mobile,0,0,2,485,0,0
TXN101453,CUST1298,2648.5,UPI,Mumbai,Mobile,0,1,1,73,0,0
TXN101454,CUST1916,626.93,UPI,Kolkata,Mobile,1,1,1,316,1,0
TXN101455,CUST4653,6971.0,UPI,Pune,Mobile,0,0,1,323,0,0
TXN101456,CUST1285,2217.48,Card,Delhi,Tablet,0,0,1,198,1,0
TXN101457,CUST2505,2447.7,NetBanking,Delhi,Mobile,1,0,2,474,0,0
TXN101458,CUST4873,4938.21,UPI,Hyderabad,Mobile,0,0,2,41,2,0
TXN101459,CUST2873,3773.66,Wallet,Delhi,Mobile,0,0,1,462,0,0
TXN101460,CUST4667,4286.3,Card,Hyderabad,Desktop,0,0,2,126,0,0
TXN101461,CUST2563,6307.36,UPI,Chennai,Desktop,1,0,0,27,2,1
TXN101462,CUST4860,1130.86,NetBanking,Chennai,Desktop,0,0,1,303,0,0
TXN101463,CUST4605,3239.99,Card,Hyderabad,Mobile,0,0,2,168,0,0
TXN101464,CUST4681,9887.62,NetBanking,Pune,Desktop,0,0,0,338,0,0
TXN101465,CUST2106,47939.4,Card,Pune,Desktop,0,0,2,16,3,1
TXN101466,CUST4196,27821.59,Card,Bangalore,Tablet,0,1,3,394,0,0
TXN101467,CUST1266,1521.95,Card,Pune,Mobile,0,0,2,747,0,0
TXN101468,CUST3663,12119.34,UPI,Mumbai,Mobile,0,0,4,617,1,0
TXN101469,CUST3261,2949.41,Wallet,Kolkata,Mobile,0,0,2,82,0,0
TXN101470,CUST1077,7503.32,Wallet,Kolkata,Mobile,0,0,0,79,0,0
TXN101471,CUST1710,1220.54,UPI,Bangalore,Mobile,0,1,2,938,0,0
TXN101472,CUST4569,7320.98,Wallet,Pune,Desktop,0,0,1,158,0,0
TXN101473,CUST2376,5880.09,UPI,Hyderabad,Mobile,0,0,1,42,0,0
TXN101474,CUST1832,17420.03,Card,Chennai,Desktop,0,0,1,290,0,0
TXN101475,CUST2110,27771.52,Card,Chennai,Mobile,0,0,1,664,0,0
TXN101476,CUST4918,1436.39,Card,Pune,Mobile,0,0,1,339,0,0
TXN101477,CUST2985,11544.8,UPI,Jaipur,Tablet,1,0,2,33,2,1
TXN101478,CUST2363,1548.68,Card,Kolkata,Mobile,0,0,1,1376,0,0
TXN101479,CUST4872,1510.54,Card,Chennai,Desktop,0,0,1,112,0,0
TXN101480,CUST2786,1466.96,Card,Pune,Desktop,0,0,0,1263,1,0
TXN101481,CUST4322,39824.95,UPI,Mumbai,Tablet,0,0,1,878,0,0
TXN101482,CUST2226,6541.15,NetBanking,Chennai,Mobile,1,1,1,255,0,0
TXN101483,CUST1819,3894.73,NetBanking,Chennai,Mobile,1,1,0,497,1,1
TXN101484,CUST1059,2211.32,Card,Jaipur,Desktop,0,0,3,310,0,0
TXN101485,CUST2767,596.99,Card,Hyderabad,Mobile,0,0,1,579,0,0
TXN101486,CUST1733,1092.24,Card,Kolkata,Mobile,0,0,0,409,0,0
TXN101487,CUST3866,1740.11,Card,Chennai,Mobile,0,0,3,173,0,0
TXN101488,CUST2289,10766.68,Card,Mumbai,Desktop,1,0,0,44,3,1
TXN101489,CUST1107,211.48,NetBanking,Jaipur,Desktop,0,0,1,301,2,0
TXN101490,CUST3927,1447.53,Card,Jaipur,Mobile,0,0,1,161,3,0
TXN101491,CUST2292,840.83,Card,Mumbai,Mobile,0,0,0,624,0,0
TXN101492,CUST3620,5303.69,Card,Chennai,Mobile,0,1,3,5,3,1
TXN101493,CUST2222,7738.66,UPI,Mumbai,Desktop,0,0,0,79,0,0
TXN101494,CUST3940,6425.07,UPI,Bangalore,Mobile,0,0,0,211,0,0
TXN101495,CUST1466,24843.41,Card,Pune,Mobile,0,1,0,239,0,1
TXN101496,CUST3683,9812.7,Card,Mumbai,Mobile,0,0,1,897,0,1
TXN101497,CUST2249,1098.01,Card,Mumbai,Desktop,0,0,1,309,0,0
TXN101498,CUST4678,7177.13,Card,Bangalore,Mobile,0,1,0,103,0,0
TXN101499,CUST1832,98188.4,Card,Pune,Desktop,0,0,0,223,0,0
TXN101500,CUST2065,2181.13,UPI,Bangalore,Desktop,0,1,0,548,0,0
TXN101501,CUST4749,3303.1,Wallet,Chennai,Mobile,0,0,0,19,0,0
TXN101502,CUST1863,1552.83,Wallet,Delhi,Mobile,0,0,0,379,0,0
TXN101503,CUST2375,5297.03,Card,Mumbai,Mobile,1,0,0,172,0,0
TXN101504,CUST2204,5633.8,Card,Hyderabad,Mobile,0,0,0,338,0,0
TXN101505,CUST4740,7996.69,Card,Kolkata,Mobile,0,0,3,120,1,0
TXN101506,CUST1605,3217.83,UPI,Delhi,Mobile,0,0,2,101,0,0
TXN101507,CUST3850,1461.09,NetBanking,Kolkata,Mobile,0,0,2,353,0,0
TXN101508,CUST4039,551.87,Card,Pune,Desktop,0,0,2,128,0,0
TXN101509,CUST2171,5421.83,Card,Bangalore,Desktop,0,0,1,200,0,0
TXN101510,CUST1954,19249.14,UPI,Delhi,Desktop,1,1,1,39,1,1
TXN101511,CUST2343,1179.94,UPI,Mumbai,Mobile,0,0,1,335,0,0
TXN101512,CUST1025,22374.77,Card,Mumbai,Desktop,0,0,1,400,0,0
TXN101513,CUST3042,25031.29,UPI,Kolkata,Desktop,0,0,1,989,0,0
TXN101514,CUST1167,3905.39,Card,Chennai,Mobile,0,0,1,177,0,0
TXN101515,CUST1591,8055.9,Card,Kolkata,Mobile,1,1,0,106,0,0
TXN101516,CUST4553,1499.7,Card,Kolkata,Mobile,1,0,4,158,0,0
TXN101517,CUST2587,2558.49,UPI,Kolkata,Mobile,0,0,0,235,0,0
TXN101518,CUST4157,1297.99,NetBanking,Kolkata,Desktop,0,0,0,302,0,0
TXN101519,CUST4572,2471.88,Card,Pune,Mobile,0,0,1,46,0,0
TXN101520,CUST3099,33050.59,Card,Mumbai,Mobile,0,0,1,464,0,0
TXN101521,CUST3567,4137.68,Card,Pune,Tablet,0,0,3,326,0,0
TXN101522,CUST4614,1316.58,UPI,Kolkata,Mobile,0,0,0,217,0,0
TXN101523,CUST2113,387.05,NetBanking,Kolkata,Desktop,1,0,1,30,0,0
TXN101524,CUST4561,27755.05,Card,Hyderabad,Desktop,0,0,1,264,2,1
TXN101525,CUST1639,5982.01,Card,Bangalore,Tablet,0,0,0,345,0,0
TXN101526,CUST4568,1271.6,Card,Mumbai,Tablet,0,0,2,47,0,0
TXN101527,CUST4790,1795.6,Card,Bangalore,Mobile,1,0,0,250,0,0
TXN101528,CUST3572,4809.04,Card,Delhi,Mobile,0,0,1,107,0,0
TXN101529,CUST4534,34117.5,Card,Delhi,Desktop,0,0,1,312,0,0
TXN101530,CUST1057,452.42,Card,Bangalore,Mobile,0,0,0,175,0,0
TXN101531,CUST4422,1373.68,Wallet,Chennai,Mobile,1,0,0,23,0,0
TXN101532,CUST1595,4350.3,Card,Mumbai,Mobile,0,0,2,106,3,0
TXN101533,CUST4636,1562.7,UPI,Chennai,Desktop,0,0,2,9,0,0
TXN101534,CUST3352,1116.6,UPI,Pune,Mobile,0,0,0,321,0,0
TXN101535,CUST1211,7047.93,UPI,Bangalore,Mobile,0,0,1,266,0,0
TXN101536,CUST2851,11179.46,Card,Jaipur,Desktop,0,0,2,36,0,0
TXN101537,CUST4421,3540.97,Wallet,Jaipur,Desktop,0,0,1,566,2,0
TXN101538,CUST1216,1865.75,UPI,Delhi,Mobile,0,1,2,43,0,0
TXN101539,CUST4135,7926.17,UPI,Hyderabad,Mobile,0,0,0,1111,0,0
TXN101540,CUST4403,946.43,Card,Jaipur,Mobile,0,0,3,697,0,0
TXN101541,CUST3722,5585.43,Card,Kolkata,Mobile,0,0,3,143,0,0
TXN101542,CUST3327,3461.38,NetBanking,Delhi,Mobile,0,0,3,1058,0,0
TXN101543,CUST3294,7455.15,Card,Hyderabad,Mobile,0,0,1,72,1,0
TXN101544,CUST4127,4397.04,UPI,Delhi,Mobile,0,0,1,598,0,0
TXN101545,CUST1669,2405.79,UPI,Mumbai,Mobile,0,0,3,77,0,0
TXN101546,CUST2668,1906.49,UPI,Bangalore,Mobile,0,0,0,516,0,0
TXN101547,CUST3115,6690.64,UPI,Hyderabad,Desktop,0,0,0,678,0,0
TXN101548,CUST4770,2037.96,Wallet,Kolkata,Mobile,0,0,0,370,0,0
TXN101549,CUST2974,7542.57,Card,Pune,Desktop,0,1,2,189,0,0
TXN101550,CUST1053,5654.7,Card,Bangalore,Desktop,0,0,2,645,0,0
TXN101551,CUST4083,2105.88,UPI,Bangalore,Mobile,0,0,0,359,3,0
TXN101552,CUST1642,2452.12,Card,Pune,Desktop,0,0,1,166,0,0
TXN101553,CUST2504,8266.17,Wallet,Mumbai,Desktop,0,0,2,120,0,0
TXN101554,CUST2749,15626.51,Card,Chennai,Desktop,0,0,1,209,0,0
TXN101555,CUST2185,17546.18,UPI,Bangalore,Mobile,0,0,1,452,0,0
TXN101556,CUST1202,376.92,Card,Delhi,Mobile,0,0,1,667,0,0
TXN101557,CUST2448,168.35,Card,Delhi,Desktop,0,0,0,84,0,0
TXN101558,CUST1064,1054.73,Wallet,Hyderabad,Mobile,0,0,1,644,0,0
TXN101559,CUST4463,4674.65,NetBanking,Hyderabad,Desktop,0,0,2,267,0,0
TXN101560,CUST2453,3316.12,Card,Kolkata,Desktop,0,0,3,658,0,0
TXN101561,CUST2130,1024.2,NetBanking,Jaipur,Mobile,0,0,1,1730,0,0
TXN101562,CUST4596,16630.22,Card,Jaipur,Mobile,0,0,1,421,0,0
TXN101563,CUST4138,7196.53,Wallet,Jaipur,Desktop,0,0,2,74,0,0
TXN101564,CUST3963,38829.47,UPI,Mumbai,Mobile,0,0,0,277,0,0
TXN101565,CUST4036,22219.86,Wallet,Kolkata,Mobile,0,1,1,170,0,0
TXN101566,CUST2385,10885.92,Card,Jaipur,Desktop,0,0,0,627,0,0
TXN101567,CUST1948,24965.67,UPI,Chennai,Mobile,0,0,4,833,0,0
TXN101568,CUST3862,1949.73,UPI,Jaipur,Mobile,0,0,0,1079,0,0
TXN101569,CUST3265,6159.67,UPI,Pune,Desktop,1,0,2,551,0,0
TXN101570,CUST3954,9446.52,Card,Bangalore,Mobile,0,1,0,257,0,1
TXN101571,CUST4417,35172.58,Card,Pune,Desktop,0,0,2,222,0,0
TXN101572,CUST2052,4478.05,Card,Kolkata,Mobile,0,1,0,40,1,0
TXN101573,CUST3512,20492.82,Card,Mumbai,Desktop,0,0,1,392,1,0
TXN101574,CUST2239,845.7,UPI,Kolkata,Mobile,0,0,0,588,0,0
TXN101575,CUST3912,1420.15,Wallet,Delhi,Desktop,0,1,0,1231,0,0
TXN101576,CUST4462,2551.55,Card,Hyderabad,Desktop,0,0,2,538,0,0
TXN101577,CUST1036,4696.52,Wallet,Delhi,Mobile,0,1,1,606,0,0
TXN101578,CUST1980,3771.55,NetBanking,Delhi,Desktop,0,0,0,991,2,0
TXN101579,CUST3552,2153.8,Wallet,Chennai,Desktop,0,0,1,539,0,0
TXN101580,CUST2213,341.61,Card,Bangalore,Mobile,0,0,1,428,0,0
TXN101581,CUST4069,1838.63,Wallet,Bangalore,Mobile,0,0,1,668,0,0
TXN101582,CUST3072,5868.02,Card,Delhi,Mobile,0,0,0,84,0,0
TXN101583,CUST3533,15325.73,NetBanking,Kolkata,Mobile,0,0,3,872,1,0
TXN101584,CUST1116,1537.35,Card,Jaipur,Mobile,0,0,2,420,0,0
TXN101585,CUST1713,3258.18,UPI,Pune,Mobile,0,0,2,173,0,0
TXN101586,CUST4867,22063.23,Card,Kolkata,Mobile,0,0,1,418,0,0
